PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
PAY-72,02447599-2745-4cf7-a600-592b7537a403,ExpenseReimbursement,2024-11-29T00:00:00,739.19,628.58,110.61,PAID,C002,2025-06-11,INR,ITEM-72,CC200,600000,JNL-AREA,KR,50,PC03,1399.39,They actually financial few exist sister much.,0.0,1399.39,2025,2024-11-27,1.3844,B,2025-01-09,SAP,EXPENSE,CORP_LEDGER
PAY-73,0244af9f-7e46-4d7a-b730-3e23fe357b3c,CorporateCardSettlement,2024-04-08T00:00:00,848.44,752.99,95.45,PAID,C001,2025-07-18,USD,ITEM-73,CC300,400000,JNL-BE,SA,40,PC01,4181.75,Action media hundred suggest technology indeed.,4181.75,0.0,2025,2025-06-08,1.428,B,2024-10-02,WORKDAY,TRAVEL,CORP_LEDGER
PAY-74,02471e82-0bde-4989-8047-48936033de21,ExpenseReimbursement,2024-05-29T00:00:00,1264.4,966.73,297.67,PAID,C003,2025-02-14,GBP,ITEM-74,CC200,500000,JNL-BOARD,DR,40,PC01,844.71,Join chair know church southern vote.,0.0,844.71,2025,2024-11-14,1.1028,C,2025-05-25,WORKDAY,EXPENSE,APAC_LEDGER
PAY-75,0248f62e-dd7c-458a-8a9c-d0e3c4eb47af,ExpenseReimbursement,2025-05-03T00:00:00,160.26,125.98,34.28,PAID,C003,2025-07-15,EUR,ITEM-75,CC300,600000,JNL-POPULAR,DR,40,PC01,971.6,Its matter I himself sign term design part.,971.6,0.0,2025,2025-06-23,1.2656,B,2024-10-10,CONCUR,EXPENSE,CORP_LEDGER
PAY-76,0251fb7d-38b8-400e-ada1-740070668691,BankTransfer,2025-02-10T00:00:00,148.55,122.81,25.74,PAID,C002,2024-11-01,USD,ITEM-76,CC200,400000,JNL-BUSINESS,KR,50,PC03,501.66,Resource maybe sort play top pressure without.,0.0,501.66,2025,2025-01-27,1.4634,B,2025-07-13,WORKDAY,EXPENSE,APAC_LEDGER
PAY-77,026b072b-a5ec-48d4-9e9d-f04f39ff6bfa,CorporateCardSettlement,2024-09-20T00:00:00,238.28,211.82,26.46,PAID,C002,2025-04-22,USD,ITEM-77,CC100,500000,JNL-EACH,KR,40,PC03,1768.68,Citizen fear both vote close.,1768.68,0.0,2025,2025-08-28,1.1789,M,2025-04-09,WORKDAY,PURCHASE,CORP_LEDGER
PAY-78,0272eef0-0f8a-43e7-8e74-2063811998aa,ExpenseReimbursement,2024-03-27T00:00:00,281.07,274.96,6.11,PAID,C003,2025-04-12,GBP,ITEM-78,CC100,500000,JNL-THIS,SA,40,PC01,2011.71,Follow would look tend.,0.0,2011.71,2025,2025-01-28,0.7886,C,2025-05-28,SAP,EXPENSE,APAC_LEDGER
PAY-79,028871e3-da3d-42e0-93bd-1ef67df8f925,BankTransfer,2025-09-28T00:00:00,869.41,700.87,168.54,PAID,C002,2025-04-28,GBP,ITEM-79,CC100,600000,JNL-DETERMINE,KR,50,PC03,26.5,Second listen hospital.,26.5,0.0,2025,2025-04-12,0.8402,C,2024-11-06,WORKDAY,PURCHASE,CORP_LEDGER
PAY-80,0296a68e-1350-4e42-b687-7a3a5d0a9d2e,BankTransfer,2024-08-01T00:00:00,710.4,702.68,7.72,PAID,C001,2025-06-10,GBP,ITEM-80,CC300,400000,JNL-MRS,SA,40,PC03,4724.53,Reason in discuss interview well friend may.,0.0,4724.53,2025,2025-06-11,0.9598,M,2025-06-01,SAP,TRAVEL,CORP_LEDGER
PAY-81,02a345eb-a428-4fae-93cb-bbdc0d721d8c,BankTransfer,2025-06-03T00:00:00,1309.6,993.25,316.35,PAID,C001,2025-09-11,GBP,ITEM-81,CC100,600000,JNL-NEXT,KR,50,PC02,3523.36,Cup price heart general.,3523.36,0.0,2025,2025-05-10,0.8063,C,2025-02-27,CONCUR,EXPENSE,APAC_LEDGER
PAY-82,02a4e6d3-5863-488b-9629-f1c48d25f97b,ExpenseReimbursement,2025-04-25T00:00:00,1026.48,992.6,33.88,PAID,C002,2025-01-23,USD,ITEM-82,CC100,600000,JNL-INTERVIEW,SA,40,PC01,2797.36,Develop garden new themselves occur huge.,0.0,2797.36,2025,2025-03-15,1.4556,M,2025-09-08,WORKDAY,PURCHASE,CORP_LEDGER
PAY-83,02ab3e62-7b4e-4d68-99c4-807d1eb318b2,BankTransfer,2025-05-27T00:00:00,1426.37,1144.16,282.21,PAID,C002,2024-09-19,GBP,ITEM-83,CC100,600000,JNL-SCORE,DR,40,PC02,2190.47,Everybody then yet culture sister.,2190.47,0.0,2025,2025-09-16,0.8402,C,2025-08-19,WORKDAY,EXPENSE,CORP_LEDGER
PAY-84,02bb4d01-66ac-4fc8-9026-07db32480906,CorporateCardSettlement,2024-11-09T00:00:00,699.13,642.94,56.19,PAID,C002,2025-03-28,USD,ITEM-84,CC200,500000,JNL-PHONE,KR,40,PC03,2267.71,Suffer model leave piece event law.,0.0,2267.71,2025,2024-11-24,1.4156,M,2025-05-14,WORKDAY,EXPENSE,APAC_LEDGER
PAY-85,02bf2454-f8f9-41f5-a64d-9fbd2da4fe7d,BankTransfer,2025-08-31T00:00:00,473.53,355.92,117.61,PAID,C002,2024-10-22,INR,ITEM-85,CC300,600000,JNL-MINUTE,DR,50,PC01,4993.54,Yes dinner available car music later.,4993.54,0.0,2025,2024-11-28,1.4593,C,2025-04-17,SAP,TRAVEL,APAC_LEDGER
PAY-86,02bf84e9-96b8-4fa4-b0b2-a1fe8fea1f24,ExpenseReimbursement,2025-02-09T00:00:00,984.35,898.22,86.13,PAID,C003,2024-10-30,EUR,ITEM-86,CC100,600000,JNL-DAY,KR,40,PC02,3780.9,Least child production worry several surface form.,0.0,3780.9,2025,2025-05-27,0.841,B,2024-11-22,WORKDAY,PURCHASE,APAC_LEDGER
PAY-87,02df4821-e144-4993-9dd4-23e2be4e4fe1,CorporateCardSettlement,2024-03-10T00:00:00,550.46,439.46,111.0,PAID,C001,2025-07-05,USD,ITEM-87,CC200,600000,JNL-POLITICS,DR,50,PC03,2145.7,Present deal not huge specific choice.,2145.7,0.0,2025,2025-05-20,1.2884,B,2024-11-14,WORKDAY,EXPENSE,CORP_LEDGER
PAY-88,02df812f-42dd-4633-922d-bc1e3b809dc9,CorporateCardSettlement,2024-12-20T00:00:00,780.36,633.58,146.78,PAID,C003,2025-08-05,INR,ITEM-88,CC100,600000,JNL-CITY,DR,40,PC01,1771.15,Owner give listen new behind artist.,0.0,1771.15,2025,2025-03-05,0.9913,C,2025-03-24,CONCUR,EXPENSE,CORP_LEDGER
PAY-89,02e2d3f8-adc9-4902-96a8-5f49448f0250,BankTransfer,2024-11-16T00:00:00,881.76,716.22,165.54,PAID,C002,2024-11-22,EUR,ITEM-89,CC200,500000,JNL-FIRE,KR,40,PC02,2164.51,Per west big treat follow scene.,2164.51,0.0,2025,2024-11-14,1.4529,M,2025-02-10,CONCUR,PURCHASE,APAC_LEDGER
PAY-90,02e31b38-776b-4c78-a64a-0337018c658d,BankTransfer,2023-10-30T00:00:00,1131.46,1111.62,19.84,PAID,C002,2025-04-22,USD,ITEM-90,CC200,500000,JNL-OUT,DR,50,PC02,3492.32,Million effort town television their.,0.0,3492.32,2025,2025-07-26,1.4917,C,2025-09-05,SAP,TRAVEL,APAC_LEDGER
PAY-91,02e50569-1ca8-4824-a49f-77d44b156ad0,ExpenseReimbursement,2024-07-07T00:00:00,1281.67,970.98,310.69,PAID,C001,2024-10-15,INR,ITEM-91,CC300,500000,JNL-PAY,DR,50,PC01,3016.77,Better eight especially everybody better by.,3016.77,0.0,2025,2025-05-18,1.0836,B,2025-08-20,SAP,EXPENSE,CORP_LEDGER
PAY-92,02f0cdaa-06f8-41a1-b7cd-d91946e284a9,CorporateCardSettlement,2025-06-20T00:00:00,115.47,110.72,4.75,PAID,C001,2025-03-17,GBP,ITEM-92,CC200,600000,JNL-HISTORY,DR,40,PC01,3192.96,Not degree must brother contain budget short.,0.0,3192.96,2025,2025-03-08,1.4859,B,2024-10-29,SAP,EXPENSE,APAC_LEDGER
PAY-93,02fccf0a-4a11-493f-a9bc-9dceb3d5002a,CorporateCardSettlement,2023-12-16T00:00:00,745.63,625.39,120.24,PAID,C001,2025-09-09,USD,ITEM-93,CC100,500000,JNL-BIG,KR,40,PC02,670.9,Various minute far fund large follow.,670.9,0.0,2025,2025-04-24,0.9159,M,2025-06-10,SAP,PURCHASE,CORP_LEDGER
PAY-94,02fdf060-b33d-4173-aedb-a12e357c945e,BankTransfer,2024-04-07T00:00:00,877.86,665.1,212.76,PAID,C003,2025-04-03,INR,ITEM-94,CC100,500000,JNL-IDENTIFY,DR,40,PC02,3128.89,Responsibility test sit hour dinner lot.,0.0,3128.89,2025,2025-03-12,0.7516,B,2025-02-14,SAP,TRAVEL,CORP_LEDGER
PAY-95,0302ab93-6c50-497d-9b8a-c8a39d2b8809,BankTransfer,2024-11-14T00:00:00,615.73,591.45,24.28,PAID,C002,2025-02-28,USD,ITEM-95,CC200,500000,JNL-EVERYTHING,SA,40,PC01,841.32,Discover Democrat it.,841.32,0.0,2025,2025-04-10,1.3765,B,2025-09-08,WORKDAY,PURCHASE,CORP_LEDGER
PAY-96,0303c42f-65d3-4f08-b495-c4a334becea6,BankTransfer,2024-05-26T00:00:00,278.63,267.34,11.29,PAID,C003,2024-10-05,GBP,ITEM-96,CC300,600000,JNL-IMPORTANT,SA,50,PC02,4564.65,Economic leg all themselves if goal read.,0.0,4564.65,2025,2025-05-14,1.2824,M,2025-09-02,WORKDAY,EXPENSE,APAC_LEDGER
PAY-97,0304dc34-e8aa-4716-b61b-72575896c620,CorporateCardSettlement,2024-06-19T00:00:00,734.16,587.37,146.79,PAID,C002,2024-11-01,GBP,ITEM-97,CC300,600000,JNL-HAPPY,DR,50,PC03,2935.61,Site TV class build one.,2935.61,0.0,2025,2025-04-04,1.326,C,2025-04-10,WORKDAY,EXPENSE,CORP_LEDGER
PAY-98,030fbfec-ba06-4b7c-97ff-6b5bd5cbeb65,BankTransfer,2025-03-13T00:00:00,943.53,712.6,230.93,PAID,C001,2025-04-15,EUR,ITEM-98,CC200,400000,JNL-INVESTMENT,DR,50,PC01,1205.42,Partner deep serious have weight.,0.0,1205.42,2025,2025-05-01,0.9761,B,2024-10-28,WORKDAY,PURCHASE,CORP_LEDGER
PAY-99,030fd03b-21b2-44ad-9f64-dec67e3ee3e6,BankTransfer,2025-02-11T00:00:00,517.59,405.6,111.99,PAID,C002,2025-08-08,USD,ITEM-99,CC300,500000,JNL-AMONG,SA,50,PC02,773.4,Reach into center bring record.,773.4,0.0,2025,2025-09-17,0.8312,B,2025-02-13,SAP,PURCHASE,APAC_LEDGER
PAY-100,0316a5b0-c34c-4562-a608-11581fec54d4,CorporateCardSettlement,2024-12-20T00:00:00,198.52,181.0,17.52,PAID,C002,2025-04-25,INR,ITEM-100,CC200,600000,JNL-COACH,DR,40,PC02,3149.67,Themselves would lose human focus stage factor.,0.0,3149.67,2025,2024-10-09,1.1849,C,2024-12-12,WORKDAY,PURCHASE,APAC_LEDGER
PAY-101,031de400-88a5-41e8-8cf0-88fc1c82b874,CorporateCardSettlement,2025-09-21T00:00:00,154.79,153.4,1.39,PAID,C002,2025-09-07,INR,ITEM-101,CC200,600000,JNL-CHECK,SA,50,PC01,3327.74,Soon hard whose tough outside professional long assume.,3327.74,0.0,2025,2025-08-17,1.4656,M,2025-04-20,WORKDAY,PURCHASE,APAC_LEDGER
PAY-102,032b00ef-4f65-4b68-b0bf-5c0aa85b6760,CorporateCardSettlement,2025-03-10T00:00:00,742.11,572.06,170.05,PAID,C003,2024-10-10,GBP,ITEM-102,CC200,600000,JNL-ME,DR,50,PC01,534.22,About building military she involve.,0.0,534.22,2025,2024-11-09,1.2777,C,2025-04-28,CONCUR,EXPENSE,APAC_LEDGER
PAY-103,0339bb29-d609-4d14-8628-f56b3737ba20,CorporateCardSettlement,2025-02-25T00:00:00,1428.96,1261.6,167.36,PAID,C001,2025-04-11,USD,ITEM-103,CC300,600000,JNL-BECOME,KR,50,PC02,532.18,View explain pattern camera dog.,532.18,0.0,2025,2024-12-08,1.3839,C,2024-10-14,CONCUR,EXPENSE,CORP_LEDGER
PAY-104,03420632-b3b0-475a-abbe-f01a59997147,BankTransfer,2023-10-13T00:00:00,982.28,958.73,23.55,PAID,C003,2025-01-11,USD,ITEM-104,CC100,400000,JNL-AGREEMENT,DR,50,PC03,1208.78,Speak matter still return support strong.,0.0,1208.78,2025,2025-01-17,1.276,M,2025-03-15,CONCUR,PURCHASE,APAC_LEDGER
PAY-105,03451fbb-6f98-4280-9c52-02ad50916954,ExpenseReimbursement,2024-09-19T00:00:00,551.16,435.73,115.43,PAID,C002,2024-09-28,EUR,ITEM-105,CC100,500000,JNL-PARTNER,DR,40,PC03,4758.94,Century toward check might everybody home some.,4758.94,0.0,2025,2024-10-15,1.1927,C,2025-07-15,SAP,EXPENSE,CORP_LEDGER
PAY-106,0358e08b-3cb5-4264-a28e-0e3f71269278,BankTransfer,2025-07-14T00:00:00,1286.44,1255.08,31.36,PAID,C003,2025-05-25,EUR,ITEM-106,CC300,500000,JNL-HISTORY,SA,40,PC01,4072.89,Miss before seem need heart success.,0.0,4072.89,2025,2025-02-01,1.1584,M,2025-04-05,SAP,PURCHASE,APAC_LEDGER
PAY-107,035cb5bb-f25d-4c2b-8787-3d249b6ec20d,CorporateCardSettlement,2024-10-21T00:00:00,1248.51,1185.81,62.7,PAID,C001,2025-07-10,INR,ITEM-107,CC300,500000,JNL-NATIONAL,KR,40,PC03,2911.99,Still thing only recently.,2911.99,0.0,2025,2024-11-28,1.0319,M,2025-08-25,CONCUR,EXPENSE,CORP_LEDGER
PAY-108,035e8381-c13c-4723-88b6-c1f8f1e51c71,BankTransfer,2023-11-27T00:00:00,525.16,431.96,93.2,PAID,C002,2024-10-25,INR,ITEM-108,CC100,600000,JNL-BIG,SA,50,PC02,1296.93,Talk sure Mrs standard daughter.,0.0,1296.93,2025,2025-07-18,1.3867,B,2025-01-07,SAP,EXPENSE,CORP_LEDGER
PAY-109,03646824-8a67-4051-bf79-3cc05326dffd,ExpenseReimbursement,2024-12-28T00:00:00,480.97,465.38,15.59,PAID,C003,2025-07-07,INR,ITEM-109,CC100,600000,JNL-HUMAN,KR,40,PC01,4140.01,Evening certain discuss himself if.,4140.01,0.0,2025,2024-10-11,0.9735,B,2025-08-18,CONCUR,PURCHASE,APAC_LEDGER
PAY-110,036d4709-2e2b-45cb-aa2f-4a2a6e9a4a85,ExpenseReimbursement,2023-12-08T00:00:00,214.22,209.88,4.34,PAID,C001,2024-11-15,INR,ITEM-110,CC200,400000,JNL-DETERMINE,DR,40,PC01,4158.03,Blood sport goal fight either dog.,0.0,4158.03,2025,2025-07-09,1.1468,B,2024-10-09,WORKDAY,TRAVEL,APAC_LEDGER
PAY-111,036f6e9d-6fe5-4599-a7fa-f70325fa6ee2,ExpenseReimbursement,2024-04-19T00:00:00,187.54,156.21,31.33,PAID,C001,2025-04-19,GBP,ITEM-111,CC200,400000,JNL-DECIDE,KR,50,PC02,2549.59,Rate think rise wind head kitchen.,2549.59,0.0,2025,2024-10-04,1.1664,B,2025-05-25,WORKDAY,PURCHASE,CORP_LEDGER
PAY-112,03744b85-ac62-4693-8fc5-dc3b1a03420e,BankTransfer,2024-05-21T00:00:00,628.28,575.14,53.14,PAID,C002,2025-06-12,GBP,ITEM-112,CC200,600000,JNL-BEFORE,SA,50,PC03,1332.67,Such trial recognize item.,0.0,1332.67,2025,2024-11-14,1.1986,C,2025-09-13,SAP,TRAVEL,CORP_LEDGER
PAY-113,0376ee02-7e24-4475-91d7-d2574c6919a1,CorporateCardSettlement,2025-08-29T00:00:00,566.77,449.28,117.49,PAID,C003,2025-04-11,EUR,ITEM-113,CC100,500000,JNL-CHOICE,SA,40,PC01,3786.56,Face sign phone arrive room factor deep.,3786.56,0.0,2025,2025-02-01,1.3874,M,2024-12-29,SAP,EXPENSE,CORP_LEDGER
PAY-114,03851dd7-7cda-4aff-8da2-2a0be08dc37a,BankTransfer,2024-08-01T00:00:00,1194.9,1018.63,176.27,PAID,C001,2024-11-23,GBP,ITEM-114,CC100,500000,JNL-IT,SA,40,PC03,3736.67,Garden attorney fund foot.,0.0,3736.67,2025,2025-06-15,0.9997,B,2024-09-25,WORKDAY,TRAVEL,CORP_LEDGER
PAY-115,038d441f-1239-45d1-8d88-7b52328958c3,BankTransfer,2024-03-27T00:00:00,341.58,341.57,0.01,PAID,C001,2025-02-12,GBP,ITEM-115,CC100,600000,JNL-MANAGE,DR,50,PC01,289.16,Physical wear community any member.,289.16,0.0,2025,2024-10-18,1.4301,M,2024-12-06,SAP,PURCHASE,APAC_LEDGER
PAY-116,038f47a5-42e4-4d7a-9629-6cede301a8ef,BankTransfer,2024-10-17T00:00:00,1497.46,1176.55,320.91,PAID,C002,2024-12-21,EUR,ITEM-116,CC200,400000,JNL-DAY,SA,40,PC03,1641.47,Risk western role sound evening several.,0.0,1641.47,2025,2025-06-19,0.873,B,2024-12-12,SAP,EXPENSE,CORP_LEDGER
PAY-117,0398da4b-32ae-4b18-be8c-57c5634f4e7c,ExpenseReimbursement,2023-11-22T00:00:00,1326.85,1236.42,90.43,PAID,C001,2025-01-17,USD,ITEM-117,CC200,600000,JNL-LOOK,DR,40,PC02,2281.38,Newspaper particularly choice kitchen.,2281.38,0.0,2025,2025-06-18,0.9596,M,2025-03-25,SAP,PURCHASE,APAC_LEDGER
PAY-118,03a8f6b0-b7f7-4cde-9750-b51eb59cc340,CorporateCardSettlement,2024-12-11T00:00:00,326.71,308.92,17.79,PAID,C002,2025-09-15,USD,ITEM-118,CC200,600000,JNL-VALUE,SA,50,PC03,4998.38,Democrat human manager term half.,0.0,4998.38,2025,2025-05-10,1.4223,C,2025-02-20,WORKDAY,EXPENSE,APAC_LEDGER
PAY-119,03aadaed-2706-4e3d-b7d3-dad437970e6b,CorporateCardSettlement,2024-06-11T00:00:00,793.3,790.7,2.6,PAID,C003,2025-01-17,USD,ITEM-119,CC100,600000,JNL-NEED,KR,50,PC01,4989.16,Quality share husband improve color spend certain news.,4989.16,0.0,2025,2025-02-21,0.9027,B,2025-06-05,WORKDAY,TRAVEL,APAC_LEDGER
PAY-120,03ad6e4a-7479-46a8-9c12-d8b3946e950f,CorporateCardSettlement,2024-12-14T00:00:00,548.16,539.84,8.32,PAID,C002,2025-06-27,EUR,ITEM-120,CC300,600000,JNL-RESEARCH,SA,40,PC01,4270.25,Morning growth member.,0.0,4270.25,2025,2025-05-12,0.919,C,2025-08-14,CONCUR,EXPENSE,CORP_LEDGER
PAY-121,03ba25fa-c697-4d03-bb72-7ce7e82dbb36,ExpenseReimbursement,2024-01-23T00:00:00,723.82,552.2,171.62,PAID,C003,2025-04-29,INR,ITEM-121,CC300,400000,JNL-A,SA,40,PC02,1889.4,Camera effect there half.,1889.4,0.0,2025,2024-10-18,1.4107,C,2025-07-31,WORKDAY,EXPENSE,CORP_LEDGER
PAY-122,03c29125-cb4e-4340-bc69-10d12e885024,ExpenseReimbursement,2025-08-24T00:00:00,1314.22,1257.78,56.44,PAID,C002,2025-04-28,INR,ITEM-122,CC100,400000,JNL-OR,KR,40,PC01,1560.63,Lay administration land focus.,0.0,1560.63,2025,2025-05-24,1.1143,B,2025-08-11,SAP,PURCHASE,CORP_LEDGER
PAY-123,03cbf97e-d811-40fb-a39e-2d949be32164,CorporateCardSettlement,2023-12-31T00:00:00,1014.52,959.87,54.65,PAID,C001,2025-08-11,USD,ITEM-123,CC300,400000,JNL-DEBATE,SA,40,PC03,1667.51,Case entire single back yourself high.,1667.51,0.0,2025,2024-12-20,1.4209,M,2025-08-27,SAP,PURCHASE,CORP_LEDGER
PAY-124,03e3a0a5-28ea-40d1-ba8d-a81c9486e688,ExpenseReimbursement,2024-05-27T00:00:00,561.21,497.99,63.22,PAID,C002,2025-06-23,EUR,ITEM-124,CC300,400000,JNL-DEBATE,SA,40,PC03,1631.18,Ready outside floor but.,0.0,1631.18,2025,2025-06-27,0.7328,C,2025-07-16,SAP,EXPENSE,APAC_LEDGER
PAY-125,03e3dff7-a5c9-436b-ade4-175ce3bcb9cf,CorporateCardSettlement,2023-10-10T00:00:00,904.84,747.66,157.18,PAID,C002,2025-03-14,USD,ITEM-125,CC300,400000,JNL-EXPERT,DR,50,PC02,4303.88,Major feeling decide recently voice keep practice.,4303.88,0.0,2025,2024-12-10,1.4786,B,2025-02-21,SAP,TRAVEL,APAC_LEDGER
PAY-126,03ed62fd-c73b-4cbe-91d4-b1826beaf0ba,CorporateCardSettlement,2024-10-20T00:00:00,382.51,375.95,6.56,PAID,C001,2025-01-26,GBP,ITEM-126,CC200,400000,JNL-SEVEN,DR,40,PC01,3053.4,Action make rather role network smile current.,0.0,3053.4,2025,2025-07-27,1.223,C,2024-11-26,CONCUR,TRAVEL,APAC_LEDGER
PAY-127,03f8b1c0-e266-432e-81be-753ee227266b,ExpenseReimbursement,2025-03-12T00:00:00,321.3,255.27,66.03,PAID,C002,2025-06-29,EUR,ITEM-127,CC300,500000,JNL-POLICE,DR,40,PC03,766.01,Arrive describe long with friend strong whole.,766.01,0.0,2025,2025-04-25,1.3704,B,2025-02-03,CONCUR,TRAVEL,CORP_LEDGER
PAY-128,040c091b-6f86-402c-bc8f-f84f7c18d17d,BankTransfer,2025-08-13T00:00:00,226.3,192.33,33.97,PAID,C002,2025-08-12,USD,ITEM-128,CC200,400000,JNL-NO,DR,50,PC02,4335.05,Political together role along reason guy base.,0.0,4335.05,2025,2024-12-27,0.8208,M,2025-06-20,CONCUR,PURCHASE,CORP_LEDGER
PAY-129,040fdcc5-d23e-46af-b4e8-d0bf4a642c60,BankTransfer,2025-01-29T00:00:00,1470.51,1143.54,326.97,PAID,C003,2025-08-13,EUR,ITEM-129,CC200,400000,JNL-DETAIL,SA,40,PC03,2832.35,Degree black however.,2832.35,0.0,2025,2025-03-01,1.4177,C,2025-07-22,CONCUR,TRAVEL,CORP_LEDGER
PAY-130,04112d28-99a2-4d7f-a4e2-275118d0a891,ExpenseReimbursement,2025-02-24T00:00:00,295.66,246.45,49.21,PAID,C003,2025-05-04,USD,ITEM-130,CC200,400000,JNL-HERSELF,KR,50,PC01,1026.89,American practice use too short security.,0.0,1026.89,2025,2025-06-04,1.3282,B,2025-02-19,CONCUR,PURCHASE,APAC_LEDGER
PAY-131,041ea44f-c04b-4125-9003-fa6c42d4c7d0,BankTransfer,2025-09-14T00:00:00,260.65,199.42,61.23,PAID,C003,2024-11-02,GBP,ITEM-131,CC300,500000,JNL-STORE,KR,50,PC03,2054.93,Issue while success artist from do.,2054.93,0.0,2025,2024-11-23,1.1966,M,2025-05-20,SAP,EXPENSE,CORP_LEDGER
PAY-132,041fd75b-f337-41f3-95c1-d888849fdb66,ExpenseReimbursement,2025-03-15T00:00:00,208.25,169.98,38.27,PAID,C003,2025-09-01,EUR,ITEM-132,CC100,400000,JNL-PRODUCT,KR,50,PC01,2661.72,Dark send example hair.,0.0,2661.72,2025,2025-09-03,1.1186,C,2025-04-01,SAP,PURCHASE,CORP_LEDGER
PAY-133,042219e8-d7d9-444a-abcf-f7cdf5baa943,ExpenseReimbursement,2024-08-04T00:00:00,1408.83,1083.48,325.35,PAID,C002,2025-01-17,USD,ITEM-133,CC300,600000,JNL-ANIMAL,DR,40,PC03,3352.81,Western away much important pretty.,3352.81,0.0,2025,2025-07-27,1.3876,B,2025-03-13,SAP,EXPENSE,CORP_LEDGER
PAY-134,0422a1e5-2f2f-4898-a715-f734f64f8b03,CorporateCardSettlement,2025-09-13T00:00:00,280.05,212.43,67.62,PAID,C001,2025-08-19,USD,ITEM-134,CC100,600000,JNL-COMMON,SA,40,PC01,3317.61,Pay minute mission cut career writer down.,0.0,3317.61,2025,2025-08-21,1.131,C,2024-09-29,SAP,TRAVEL,APAC_LEDGER
PAY-135,0424eb09-ef2a-4cdc-b837-7e247e3b219f,ExpenseReimbursement,2024-02-03T00:00:00,528.84,403.8,125.04,PAID,C003,2025-08-05,USD,ITEM-135,CC100,400000,JNL-INTERESTING,KR,40,PC01,1386.86,Interview property sing land.,1386.86,0.0,2025,2025-06-08,1.3672,C,2025-08-23,WORKDAY,EXPENSE,CORP_LEDGER
PAY-136,042d2f61-d217-42c2-ac7a-4923171764c5,ExpenseReimbursement,2025-01-09T00:00:00,158.27,155.02,3.25,PAID,C003,2025-03-10,EUR,ITEM-136,CC200,500000,JNL-RETURN,DR,40,PC03,1600.26,Manage professional free.,0.0,1600.26,2025,2025-03-24,0.878,C,2024-11-26,CONCUR,EXPENSE,APAC_LEDGER
PAY-137,04430b40-2a6a-4530-aa45-af3865f44ddd,BankTransfer,2025-03-27T00:00:00,1485.26,1436.66,48.6,PAID,C003,2024-10-14,INR,ITEM-137,CC200,500000,JNL-ART,KR,40,PC03,1352.47,Month entire front certainly art talk claim character.,1352.47,0.0,2025,2025-06-13,1.0626,M,2024-12-12,SAP,PURCHASE,APAC_LEDGER
PAY-138,044a5a0a-fb8c-4d1d-b6fd-be2116eca123,BankTransfer,2024-02-29T00:00:00,1004.42,842.52,161.9,PAID,C002,2025-04-22,INR,ITEM-138,CC200,500000,JNL-RACE,DR,40,PC01,928.17,Worker message recognize although bag list thought.,0.0,928.17,2025,2025-03-15,0.7286,B,2024-12-05,SAP,PURCHASE,APAC_LEDGER
PAY-139,044b2a61-f7fa-4d99-b072-86915e729026,CorporateCardSettlement,2025-06-17T00:00:00,1367.63,1294.51,73.12,PAID,C002,2025-02-09,EUR,ITEM-139,CC300,600000,JNL-SHOW,SA,50,PC02,3834.01,Born very laugh marriage.,3834.01,0.0,2025,2025-05-07,0.8895,C,2024-12-26,WORKDAY,TRAVEL,CORP_LEDGER
PAY-140,044bc6a8-c5ca-49be-ac91-a2a2525bbe1d,BankTransfer,2024-08-19T00:00:00,494.35,399.98,94.37,PAID,C003,2024-11-20,USD,ITEM-140,CC200,600000,JNL-DROP,DR,40,PC02,4364.23,Wait physical reveal economy appear baby.,0.0,4364.23,2025,2025-06-02,1.242,C,2025-02-09,WORKDAY,TRAVEL,CORP_LEDGER
PAY-141,04508e2f-2ebe-45c9-8d58-638e75cfcf52,ExpenseReimbursement,2025-01-17T00:00:00,1409.55,1361.38,48.17,PAID,C001,2024-10-01,GBP,ITEM-141,CC300,600000,JNL-COLD,DR,50,PC02,173.47,Century last resource deal where.,173.47,0.0,2025,2025-03-27,0.7649,B,2025-06-26,CONCUR,TRAVEL,APAC_LEDGER
PAY-142,04564ad9-f41c-45b8-82c7-6281ab3d4f60,ExpenseReimbursement,2024-03-12T00:00:00,649.26,579.62,69.64,PAID,C003,2024-12-28,EUR,ITEM-142,CC200,400000,JNL-LATER,KR,50,PC03,481.27,No property prove point bar information first leave.,0.0,481.27,2025,2025-08-31,1.2609,M,2025-07-20,WORKDAY,TRAVEL,CORP_LEDGER
PAY-143,04725fa1-7763-4277-b252-cd96c3914127,BankTransfer,2024-02-23T00:00:00,33.89,31.87,2.02,PAID,C002,2025-01-02,INR,ITEM-143,CC100,600000,JNL-TECHNOLOGY,KR,50,PC03,2179.57,Hear look bit view.,2179.57,0.0,2025,2024-09-24,1.0853,B,2025-06-28,WORKDAY,EXPENSE,CORP_LEDGER
